cName,cType,每秒字节数,服务器地理位置,客户端地理位置,客户端端口,服务器,客户端,请求字节数,响应时间,请求接收端,客户端网段,请求发起端,开始时间
="183-131-124-26x7007xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="61648",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::5",="135.00 B",="959.07us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::5",="2022-10-22 07:41:25.711028417"
="2408:8773:8000:8:0:1:0:c9x1373xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="29410",="2409:871E:8200:4::FFFB",="2408:8001:B013::200D",="146.00 B",="904.62us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:B013::200D",="2022-10-22 07:41:24.985111476"
="42-101-79-78x479xmapsystm.icbc.com.cn",="1(A)",="316.00 Bps",="中国",="中国",="21362",="2409:871E:8200:4::FFFB",="240E:41:1:13::3",="132.00 B",="1.01ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:1:13::3",="2022-10-22 07:41:23.855452930"
="2409:8c5e:5000:c:0:0:0:50x4268xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="5388",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::5",="146.00 B",="914.55us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::5",="2022-10-22 07:41:06.224330490"
="240e:908:103:200:0:0:0:f0x31xmapsystm.icbc.com.cn",="1(A)",="340.00 Bps",="中国",="中国",="24725",="2409:871E:8200:4::FFFB",="240E:41:1:13::3",="144.00 B",="907.2us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:1:13::3",="2022-10-22 07:40:58.126577523"
="36-104-136-183x7437xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="62568",="2409:871E:8200:4::FFFB",="240E:212:0:11::3",="147.00 B",="1.01ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:212:0:11::3",="2022-10-22 07:40:55.763605173"
="2409:8c5e:5000:c:0:0:0:50x9505xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="52595",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::11",="146.00 B",="864.69us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::11",="2022-10-22 07:40:42.354503811"
="2409:8c5e:5000:c:0:0:0:50x1248xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="19015",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::5",="146.00 B",="907.8us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::5",="2022-10-22 07:40:37.725754498"
="2409:8c60:2400:0:0:0:0:85ex7676xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="43865",="2409:871E:8200:4::FFFB",="2409:8060:20EA:113::2",="147.00 B",="981.26us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:113::2",="2022-10-22 07:39:57.448145071"
="45-115-167-32x1450xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="40870",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="936.82us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:39:52.389106847"
="45-115-167-32x156xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="46217",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="133.00 B",="816.91us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:39:50.192678348"
="116-178-68-199x8155xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="58384",="2409:871E:8200:4::FFFB",="2408:8001:F220:F00::15",="147.00 B",="826.57us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:F220:F00::15",="2022-10-22 07:39:46.196497544"
="36-156-127-62x8942xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="56430",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="1.04ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 07:39:42.424924285"
="45-115-167-32x6519xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="49065",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="1.14ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:39:41.954344834"
="45-115-167-32x838xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="33595",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="133.00 B",="977.06us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:39:40.119196741"
="117-161-179-77x7575xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="49815",="2409:871E:8200:4::FFFB",="2409:8010:2000:1131::12",="135.00 B",="985.49us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1131::12",="2022-10-22 07:39:31.593014855"
="117-161-179-77x5410xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="51692",="2409:871E:8200:4::FFFB",="2409:8010:2000:1131::22",="135.00 B",="968.66us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1131::22",="2022-10-22 07:39:12.040398032"
="221-178-32-194x2300xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="59590",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="135.00 B",="971.12us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 07:39:09.703869313"
="120-240-94-82x4993xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="37613",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE3",="134.00 B",="920.85us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFE3",="2022-10-22 07:39:04.490704784"
="221-178-32-194x7931xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="36450",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="135.00 B",="803.79us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 07:38:52.062327798"
="111-29-28-161x5337xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="9313",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::13",="134.00 B",="872.92us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::13",="2022-10-22 07:38:45.151965691"
="111-29-28-161x4692xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="33449",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::13",="134.00 B",="929.39us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::13",="2022-10-22 07:38:39.888565223"
="2408:8649:5300:1:0:0:0:dex4517xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="58352",="2409:871E:8200:4::FFFB",="2408:8000:D501:F04::1",="146.00 B",="847.67us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:D501:F04::1",="2022-10-22 07:38:19.714979543"
="183-216-189-8x9403xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="11152",="2409:871E:8200:4::FFFB",="2409:8038:2000:208F::1",="134.00 B",="759.34us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8038:2000:208F::1",="2022-10-22 07:38:10.974522143"
="183-216-189-8x575xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="1542",="2409:871E:8200:4::FFFB",="2409:8038:2000:2091::1",="133.00 B",="790.48us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8038:2000:2091::1",="2022-10-22 07:38:07.196129788"
="118-213-93-177x1222xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="36722",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="697.28us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 07:37:47.628183844"
="117-135-240-112x688xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="11712",="2409:871E:8200:4::FFFB",="2409:806A:2010:40::100:3",="135.00 B",="960.67us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806A:2010:40::100:3",="2022-10-22 07:37:41.277873828"
="118-213-93-177x34xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="40684",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="145.00 B",="848.82us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 07:37:39.180795053"
="113-201-239-227x2642xmapsystm.icbc.com.cn",="1(A)",="336.00 Bps",="中国",="中国",="60933",="2409:871E:8200:4::FFFB",="2408:8001:B043::2003",="148.00 B",="876.17us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:B043::2003",="2022-10-22 07:37:37.444566366"
="118-213-93-177x7283xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="56936",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="959.07us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 07:37:34.003103263"
="2408:873c:4810:6:0:0:0:222x4490xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="38245",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="147.00 B",="999.44us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:37:20.999025080"
="2408:873c:4810:6:0:0:0:222x6830xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="44536",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="147.00 B",="933.4us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:37:18.006874997"
="2408:873c:4810:6:0:0:0:222x1079xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="36177",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="147.00 B",="932.01us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:37:17.305942579"
="2408:873c:4810:6:0:0:0:222x369xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="56770",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="146.00 B",="922.11us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:37:10.040092918"
="2409:8c50:5e00:0:0:0:0:40dx5635xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="7524",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::33",="147.00 B",="993.18us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::33",="2022-10-22 07:36:38.828089541"
="183-131-124-26x417xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="59604",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::6",="134.00 B",="1.11ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::6",="2022-10-22 07:36:21.642060360"
="111-7-109-104x4388xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="35584",="2409:871E:8200:4::FFFB",="2409:8088:2000:400::125",="134.00 B",="991.2us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8088:2000:400::125",="2022-10-22 07:35:39.569728582"
="2409:8c60:2400:0:0:0:0:85ex2111xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="58235",="2409:871E:8200:4::FFFB",="2409:8060:20EA:113::2",="147.00 B",="1.05ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:113::2",="2022-10-22 07:34:58.311186178"
="36-156-127-62x2284xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="47305",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="868.76us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:34:54.821956180"
="45-115-167-32x9128xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="38416",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="966.96us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 07:34:53.806044205"
="45-115-167-32x5030xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="33904",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="134.00 B",="905.03us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 07:34:51.613728026"
="36-156-127-62x7849xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="45952",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="134.00 B",="992.64us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 07:34:47.018126403"
="45-115-167-32x6463xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="48927",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="1.09ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 07:34:47.065784651"
="36-156-127-62x3617xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="55862",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="954.56us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 07:34:37.999932079"
="61-164-117-143x7228xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="51369",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::7",="135.00 B",="845.62us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::7",="2022-10-22 07:34:16.629632924"
="61-132-231-82x7993xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="45796",="2409:871E:8200:4::FFFB",="240E:46:4888:1:1:1:1:4",="134.00 B",="984.4us",="2409:871E:8200:4::FFFB",="未知网段",="240E:46:4888:1:1:1:1:4",="2022-10-22 07:34:09.945054652"
="111-62-90-90x9856xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="11049",="2409:871E:8200:4::FFFB",="2409:8008:2000:33::4",="133.00 B",="798.35us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8008:2000:33::4",="2022-10-22 07:33:38.867383114"
="49-119-126-63x2863xmapsystm.icbc.com.cn",="1(A)",="332.00 Bps",="中国",="中国",="61789",="2409:871E:8200:4::FFFB",="240E:51:C800:26::2",="146.00 B",="796.06us",="2409:871E:8200:4::FFFB",="未知网段",="240E:51:C800:26::2",="2022-10-22 07:33:24.466552573"
="2409:8c10:c00:4fc:0:0:0:5cx1060xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="51922",="2409:871E:8200:4::FFFB",="2409:8010:2000:1131::12",="147.00 B",="964.71us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1131::12",="2022-10-22 07:33:22.989952622"
="110-188-68-204x4203xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="28820",="2409:871E:8200:4::FFFB",="240E:56:4606:8201::3",="135.00 B",="878.06us",="2409:871E:8200:4::FFFB",="未知网段",="240E:56:4606:8201::3",="2022-10-22 07:33:22.892188164"
="118-213-93-177x1514xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="45379",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="782.02us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 07:32:48.443888575"
="240e:f7:4f00:1a00:0:0:0:48x4990xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="62883",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::5",="147.00 B",="942.73us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::5",="2022-10-22 07:32:46.098669972"
="157-148-131-33x2063xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="60993",="2409:871E:8200:4::FFFB",="2408:8001:3072::1",="135.00 B",="657.16us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:3072::1",="2022-10-22 07:32:39.421525785"
="117-149-139-169x708xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="51280",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::3A",="135.00 B",="919.4us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::3A",="2022-10-22 07:32:38.296215689"
="119-0-66-39x7090xmapsystm.icbc.com.cn",="1(A)",="316.00 Bps",="中国",="中国",="41337",="2409:871E:8200:4::FFFB",="240E:4A:4400:2::4",="132.00 B",="889.73us",="2409:871E:8200:4::FFFB",="未知网段",="240E:4A:4400:2::4",="2022-10-22 07:32:36.041325238"
="123-187-31-140x1738xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="59374",="2409:871E:8200:4::FFFB",="240E:41:C000:5::6",="135.00 B",="940.27us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::6",="2022-10-22 07:32:34.885770558"
="120-226-148-222x4111xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="19039",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::35",="136.00 B",="760.4us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::35",="2022-10-22 07:32:31.041031322"
="119-0-66-39x722xmapsystm.icbc.com.cn",="1(A)",="314.00 Bps",="中国",="中国",="20786",="2409:871E:8200:4::FFFB",="240E:4A:4400:2::4",="131.00 B",="973.57us",="2409:871E:8200:4::FFFB",="未知网段",="240E:4A:4400:2::4",="2022-10-22 07:32:31.435494975"
="157-148-131-33x8502xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="51203",="2409:871E:8200:4::FFFB",="2408:8001:3072:5::1",="135.00 B",="953.34us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:3072:5::1",="2022-10-22 07:32:29.206970757"
="113-201-239-227x5105xmapsystm.icbc.com.cn",="1(A)",="336.00 Bps",="中国",="中国",="54268",="2409:871E:8200:4::FFFB",="2408:8001:B043::2003",="148.00 B",="935.71us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:B043::2003",="2022-10-22 07:32:28.226694542"
="112-67-249-81x585xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="52454",="2409:871E:8200:4::FFFB",="240E:42:C000:10:0:1:107:103",="145.00 B",="982.78us",="2409:871E:8200:4::FFFB",="未知网段",="240E:42:C000:10:0:1:107:103",="2022-10-22 07:32:27.891793117"
="2408:873c:4810:6:0:0:0:222x1132xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="39033",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="147.00 B",="1.04ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 07:32:26.834100636"
="120-221-66-137x8497xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="56957",="2409:871E:8200:4::FFFB",="2409:803C:2002:800B::2",="135.00 B",="948.64us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2002:800B::2",="2022-10-22 07:32:21.933376332"
="2408:873c:4810:6:0:0:0:222x5193xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="42073",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="147.00 B",="872.11us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 07:32:20.651236298"
="2408:873c:4810:6:0:0:0:222x1194xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="51985",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="147.00 B",="893.5us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 07:32:18.887547095"
="117-149-139-169x8344xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="43780",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::3A",="136.00 B",="871.7us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::3A",="2022-10-22 07:32:18.197151475"
="120-226-148-222x6854xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="3467",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::27",="136.00 B",="814.16us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::27",="2022-10-22 07:32:09.492736391"
="111-12-223-82x1244xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="29876",="2409:871E:8200:4::FFFB",="2409:8078:200A:100::17",="134.00 B",="752.74us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8078:200A:100::17",="2022-10-22 07:31:55.214316380"
="2409:8c20:bea1:1:1:0:0:a4x7668xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="37877",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::B",="146.00 B",="836.33us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::B",="2022-10-22 07:31:52.582856885"
="2409:8c38:c50:508:0:0:0:2b8x2854xmapsystm.icbc.com.cn",="1(A)",="348.00 Bps",="中国",="中国",="35166",="2409:871E:8200:4::FFFB",="2409:8038:2000:1090::1",="148.00 B",="830.4us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8038:2000:1090::1",="2022-10-22 07:31:48.786689559"
="2409:8c20:bea1:1:1:0:0:a4x219xmapsystm.icbc.com.cn",="1(A)",="342.00 Bps",="中国",="中国",="51764",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::8",="145.00 B",="904.1us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::8",="2022-10-22 07:31:48.021738190"
="2409:8c20:bea1:1:1:0:0:a4x5072xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="39682",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::8",="146.00 B",="944.27us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::8",="2022-10-22 07:31:38.942868578"
="42-101-79-78x5189xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="12732",="2409:871E:8200:4::FFFB",="240E:41:1:10::3",="133.00 B",="957.93us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:1:10::3",="2022-10-22 07:31:27.589721792"
="2408:8776:1:306:0:0:0:577x3168xmapsystm.icbc.com.cn",="1(A)",="356.00 Bps",="中国",="中国",="40549",="2409:871E:8200:4::FFFB",="2408:8001:D000:1051::5",="158.00 B",="990.58us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:D000:1051::5",="2022-10-22 07:31:14.520321153"
="2409:8c5e:5000:c:0:0:0:50x8602xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="19866",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::11",="146.00 B",="933.36us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::11",="2022-10-22 07:30:38.981509912"
="27-155-109-57x4159xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="37281",="2409:871E:8200:4::FFFB",="240E:14:6000:E001::5",="134.00 B",="801.29us",="2409:871E:8200:4::FFFB",="未知网段",="240E:14:6000:E001::5",="2022-10-22 07:30:33.611152778"
="2409:8c60:2400:0:0:0:0:85ex6745xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="60440",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="147.00 B",="955.6us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 07:30:03.803992919"
="45-115-167-32x1225xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="44373",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="948.75us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 07:29:55.330831622"
